,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
285,1515279654164172801,1515279654164172801,1650105796000.0,2022-04-16 06:43:16,-0400,,#GoodDecision by #Russia #IStandWithPutin  #ISupportRussia,und,"['gooddecision', 'russia', 'istandwithputin', 'isupportrussia']",[],2290014582,2290014582,ShahzadRafiq75,Shahzad Rafiq Jutt,6,06,https://twitter.com/ShahzadRafiq75/status/1515279654164172801,[],[],0,,False,3,0,0,https://twitter.com/khaleejtimes/status/1515278829966790657,#IStandWithPutin,,,,,,,[],,,,
286,1515276436533559300,1515276436533559300,1650105029000.0,2022-04-16 06:30:29,-0400,,"Not #AbsolutelyNot possible, It's an #Americanpropaganda that #Misleading the world against #Russia. #IStandWithPutin  #ISupportRussia",en,"['absolutelynot', 'americanpropaganda', 'misleading', 'russia', 'istandwithputin', 'isupportrussia']",[],2290014582,2290014582,ShahzadRafiq75,Shahzad Rafiq Jutt,6,06,https://twitter.com/ShahzadRafiq75/status/1515276436533559300,[],[],0,,False,1,0,0,https://twitter.com/khaleejtimes/status/1515035800005750784,#IStandWithPutin,,,,,,,[],,,,
287,1515275380273606657,1515275301517139972,1650104777000.0,2022-04-16 06:26:17,-0400,,@KremlinRussia_E  #IStandWithPutin God bless Russia and all of her people Protect their beautiful Leader Jesus.   I love him with all my heart.  https://t.co/fhOcby9piT,en,['istandwithputin'],[],2792286873,2792286873,5979Cherie,Cherie Dillon (Mrs V Putin) - honeymoon pending,6,06,https://twitter.com/5979Cherie/status/1515275380273606657,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1515275327869952001/pu/img/ITs281KjFRbnxdyd.jpg,False,0,0,0,,#IStandWithPutin,,,,,,,[],,,,
288,1515272068601978886,1515272068601978886,1650103988000.0,2022-04-16 06:13:08,-0400,,If was reversed and if it was up to #Germany they would have stoped sending #Gas to #Russia but these people are #Russian above all #Humans!  so they care!  #istandwithrussia  #IStandWithPutin #Denazifyanycountry where #Nazi is!,en,"['germany', 'gas', 'russia', 'russian', 'humans', 'istandwithrussia', 'istandwithputin', 'denazifyanycountry', 'nazi']",[],2849550196,2849550196,Abel_Asfawosen,Abel,6,06,https://twitter.com/Abel_Asfawosen/status/1515272068601978886,[],[],0,,False,2,0,1,https://twitter.com/RT_com/status/1515253665338114048,#IStandWithPutin,,,,,,,[],,,,
289,1515259107279790083,1515216968017711105,1650100897000.0,2022-04-16 05:21:37,-0400,,@LandNoli Sellouts like Kgalema Motlanthe never get tired; old man is still dancing to the tune of he's handlers.   He must speak for himself not us natives of SA. Our position is very clear futhi asijiki.  #IStandWithPutin  #IStandWithRussia  https://t.co/15yKz1g1Ke,en,"['istandwithputin', 'istandwithrussia']",[],1407787591,1407787591,Joz_TheSpeaker,SpeakUrTRUTH,6,05,https://twitter.com/Joz_TheSpeaker/status/1515259107279790083,[],"['https://pbs.twimg.com/media/FQdHVHOXMAAXOE0.jpg', 'https://pbs.twimg.com/media/FQdHYPrXwAEdL9R.jpg']",1,https://pbs.twimg.com/media/FQdHVHOXMAAXOE0.jpg,False,16,0,5,,#IStandWithPutin,,,,,,,"[{'screen_name': 'LandNoli', 'name': 'Izwe Lethu', 'id': '2575115489'}]",,,,
290,1515256318126297092,1514869538902450177,1650100232000.0,2022-04-16 05:10:32,-0400,,@kogaryu2022 @cossackgundi Isn’t the #Ukrainian scumbag soldiers executing captured tied up #russian soldiers a breach of the Geneva Convention too? #IstandWithPutin #IStandwithRussia #Russia,en,"['ukrainian', 'russian', 'istandwithputin', 'istandwithrussia', 'russia']",[],972960558868709376,972960558868709376,calgary_escorts,Britney,6,05,https://twitter.com/calgary_escorts/status/1515256318126297092,[],[],0,,False,0,1,1,,#IStandWithPutin,,,,,,,"[{'screen_name': 'kogaryu2022', 'name': 'Koga', 'id': '347137122'}, {'screen_name': 'cossackgundi', 'name': 'COSSACKGUNDI', 'id': '1378947769184976896'}]",,,,
291,1515250131632803847,1515250131632803847,1650098758000.0,2022-04-16 04:45:58,-0400,,Exactly 💯 #IStandWithPutin,en,['istandwithputin'],[],1286813780786249728,1286813780786249728,Fanen74771415,Fanen,6,04,https://twitter.com/Fanen74771415/status/1515250131632803847,[],[],0,,False,0,0,1,https://twitter.com/VviewSsonicMair/status/1514997193249374211,#IStandWithPutin,,,,,,,[],,,,
292,1515244974358634503,1515244974358634503,1650097528000.0,2022-04-16 04:25:28,-0400,,And neither do I trust @BorisJohnson or @Keir_Starmer either #IStandWithPutin,en,['istandwithputin'],[],1386640622732382210,1386640622732382210,LordsofD,TheRealLordBilderberg#ProudPureblood,6,04,https://twitter.com/LordsofD/status/1515244974358634503,[],[],0,,False,2,0,2,https://twitter.com/AreOhEssEyeEe/status/1515120051803893762,#IStandWithPutin,,,,,,,[],,,,
293,1515241594500390915,1515241594500390915,1650096722000.0,2022-04-16 04:12:02,-0400,,Otro cerdo nazi que muerde el polvo... #ZaПобеду #IStandWithPutin,es,"['zaпобеду', 'istandwithputin']",[],2802264119,2802264119,SubDivinaLuce,Alter_Ego Z🇷🇺💪🏽,6,04,https://twitter.com/SubDivinaLuce/status/1515241594500390915,[],[],0,,False,1,0,0,https://twitter.com/_TheRepublic_/status/1514827633787297794,#IStandWithPutin,,,,,,,[],,,,
294,1515225387936231428,1515225387936231428,1650092858000.0,2022-04-16 03:07:38,-0400,,"This is the time for #Russia to speedup and #DenazifyUkraine to save the innocent #Ukrainians, The west and kiev are the onez bombing  #Ukrainian citizens! #istandwithrussia  #IStandWithPutin  #DenazifyUkraine #NaziUkraine  #UkraineRussiaWar  #NoMoreNATO",en,"['russia', 'denazifyukraine', 'ukrainians', 'ukrainian', 'istandwithrussia', 'istandwithputin', 'denazifyukraine', 'naziukraine', 'ukrainerussiawar', 'nomorenato']",[],2849550196,2849550196,Abel_Asfawosen,Abel,6,03,https://twitter.com/Abel_Asfawosen/status/1515225387936231428,[],[],0,,False,1,1,1,https://twitter.com/gheliason/status/1515211652303851520,#IStandWithPutin,,,,,,,[],,,,
295,1515185379422449670,1515185379422449670,1650083319000.0,2022-04-16 00:28:39,-0400,,Russians are in the process of finishing off the last remaining Azov Nazi BATTALION in Mariupol they gave them the chance to surrender but they refused to me it's better that way anyway ☠ #Ukraine #UkraineRussianWar #NATO #War #WARINUKRAINE #istandwithrussia #IStandWithPutin,en,"['ukraine', 'ukrainerussianwar', 'nato', 'war', 'warinukraine', 'istandwithrussia', 'istandwithputin']",[],1317629763259944960,1317629763259944960,EtherRobs85867,Ether,6,00,https://twitter.com/EtherRobs85867/status/1515185379422449670,[],[],0,,False,19,6,2,,#IStandWithPutin,,,,,,,[],,,,
296,1515184452112166920,1515184452112166920,1650083098000.0,2022-04-16 00:24:58,-0400,,"#IStandWithPutin #Freepalestine  This is happening in Ramadan, not just any month but Ramadan!  https://t.co/wceiSNVLZ6",en,"['istandwithputin', 'freepalestine']",[],1686852254,1686852254,mahdeeus,THE•THINKER ★,6,00,https://twitter.com/mahdeeus/status/1515184452112166920,[],"['https://pbs.twimg.com/media/FQcEOWLXoAM1k3K.jpg', 'https://pbs.twimg.com/media/FQcEOWEWUAI65l_.jpg']",1,https://pbs.twimg.com/media/FQcEOWLXoAM1k3K.jpg,False,0,0,0,,#IStandWithPutin,,,,,,,[],,,,
297,1515179529303638019,1515179529303638019,1650081925000.0,2022-04-16 00:05:25,-0400,,"This is the Competition by EU, NATO,  #UNO. now it's your turn to feel pain like #phelistine like #Kashmir, #Yemen, Iraq, we Muslims facing this 40 years and still nobody speaks for us so #putin fuck them all and crush them with your atomic war #IStandWithPutin  #Ukrainian",en,"['uno', 'phelistine', 'kashmir', 'yemen', 'putin', 'istandwithputin', 'ukrainian']",[],3026739151,3026739151,mehmoodnasir14,Ahmad Mahmood Nasir,6,00,https://twitter.com/mehmoodnasir14/status/1515179529303638019,[],[],0,,False,0,1,0,https://twitter.com/yeborskiy/status/1514979074376024065,#IStandWithPutin,,,,,,,[],,,,
298,1515166792632647680,1515166792632647680,1650078888000.0,2022-04-15 23:14:48,-0400,,"#Russia #Ukraine️ #war #NoWar #RussiaUkraineConflict  #USA #Zelensky #Putin #PrayersForPeace #Easter #GoodFriday2022 #IStandWithPutin #TheMoreYouKnow #FreeSpeech  ""IT'S AMERICA'S FAULT!"" | Oliver Stone REVEALS THE TRUTH About Russia &amp; ...  https://t.co/k2Uv6rXjjR via @YouTube",en,"['russia', 'ukraine️', 'war', 'nowar', 'russiaukraineconflict', 'usa', 'zelensky', 'putin', 'prayersforpeace', 'easter', 'goodfriday2022', 'istandwithputin', 'themoreyouknow', 'freespeech']",[],1439240257191415813,1439240257191415813,Starlight9Snow,Jennifer Ball,5,23,https://twitter.com/Starlight9Snow/status/1515166792632647680,['https://youtu.be/6-tHgGPCmIs'],[],0,,False,1,0,1,,#IStandWithPutin,,,,,,,[],,,,
299,1515165777736917000,1515165777736917000,1650078646000.0,2022-04-15 23:10:46,-0400,,Ukraine Bot #57 #istandwithrussia #IStandWithPutin #RussianArmy #Propaganda #Lies #Troll #NaziUkraine #Nazi,en,"['istandwithrussia', 'istandwithputin', 'russianarmy', 'propaganda', 'lies', 'troll', 'naziukraine', 'nazi']",[],1337139364783120387,1337139364783120387,Trex851775225,Fuck Ukraine - I STAND WITH RUSSIA 🇷🇺🇷🇺🇷🇺,5,23,https://twitter.com/Trex851775225/status/1515165777736917000,[],[],0,,False,3,4,0,https://twitter.com/PvtLeonard/status/1514587561473318914,#IStandWithPutin,,,,,,,[],,,,
300,1515163598481408005,1515163598481408005,1650078126000.0,2022-04-15 23:02:06,-0400,,#iloveukraine #prayer #IStandWithUkraine️  I can’t love NATO. But I love people. I stand with Ukrainians. Homes. Lives. Families. I’m praying. ➕  This is happening as well 😔: #IStandWithPutin   #weirdshit  #Poland ♥️,en,"['iloveukraine', 'prayer', 'istandwithukraine️', 'istandwithputin', 'weirdshit', 'poland']",[],866670045237305344,866670045237305344,RAtweetsthings,~persona non grata~,5,23,https://twitter.com/RAtweetsthings/status/1515163598481408005,[],[],0,,False,1,0,0,,#IStandWithPutin,,,,,,,[],,,,
301,1515162585452191745,1515162585452191745,1650077885000.0,2022-04-15 22:58:05,-0400,,#2ndAmendment #IStandWithPutin #istandwithrussia #isupportPutin #ZelenskyWarCriminal #IStandWithUkraine️ psyche. No way! #RussiaUkraineWar #Russia #UkraineRussianWar,en,"['2ndamendment', 'istandwithputin', 'istandwithrussia', 'isupportputin', 'zelenskywarcriminal', 'istandwithukraine️', 'russiaukrainewar', 'russia', 'ukrainerussianwar']",[],1447256307652866061,1447256307652866061,COVEVaccineFree,🇷🇺 CovidVaccineFree 🇷🇺,5,22,https://twitter.com/COVEVaccineFree/status/1515162585452191745,[],[],0,,False,1,1,1,https://twitter.com/SkyDaddy360/status/1515155517420838916,#IStandWithPutin,,,,,,,[],,,,
302,1515162077941444610,1489363264815390722,1650077764000.0,2022-04-15 22:56:04,-0400,,"@PvtLeonard Anymore of Ukronazis propaganda? Go on, express your Nazis support. Oh yea, I think you are posting your videos on the wrong profile page. I do not support Ukro Nazis, so it's not necessary to expose your propaganda. 🙋‍♀️  #IStandWithPutin #IStandwithRussia ❤️🇷🇺 #IStandwithPeople",en,"['istandwithputin', 'istandwithrussia', 'istandwithpeople']",[],120815015,120815015,beyonddnoyeb,Av.venger,5,22,https://twitter.com/beyonddnoyeb/status/1515162077941444610,[],[],0,,False,1,1,0,,#IStandWithPutin,,,,,,,"[{'screen_name': 'PvtLeonard', 'name': ""Pvt. Leonard 'Gomer Pyle'"", 'id': '1256405934190071808'}]",,,,
303,1515161793341108224,1515161793341108224,1650077696000.0,2022-04-15 22:54:56,-0400,,You can tell the quality of Nazis Ukrainian supporters by their language and disrespect towards everyone else. #IStandWithPutin #IStandWithRussia ❤️🇷🇺🕊🕯,en,"['istandwithputin', 'istandwithrussia']",[],1402724052163309571,1402724052163309571,ULFHLSS,༺•LiZeth García G.•༻ ⓩ,5,22,https://twitter.com/ULFHLSS/status/1515161793341108224,[],[],0,,False,1,0,0,https://twitter.com/linok_ua/status/1515158622015131651,#IStandWithPutin,,,,,,,[],,,,
304,1515161313378553865,1515161313378553865,1650077582000.0,2022-04-15 22:53:02,-0400,,"This is the reality, not the lies of the Nazis Ukrainians! #IStandWithPutin #IStandWithRussia 🇷🇺❤️🕊🕯",en,"['istandwithputin', 'istandwithrussia']",[],1402724052163309571,1402724052163309571,ULFHLSS,༺•LiZeth García G.•༻ ⓩ,5,22,https://twitter.com/ULFHLSS/status/1515161313378553865,[],[],0,,False,7,0,2,https://twitter.com/linok_ua/status/1515154838627123203,#IStandWithPutin,,,,,,,[],,,,
305,1515159211193544708,1515159211193544708,1650077080000.0,2022-04-15 22:44:40,-0400,,"Why is Russia selling their Dino resources to those who conspire with the ""insaniac Bullies"" in USA/Aus/UK. They don't care about us  ONLY BEING IN CHARGE.  If NATO is an alliance why do they dictate  &amp; bully members?? #IStandWithPutin #istandwithRussia   https://t.co/sr3bE9EHOZ",en,"['istandwithputin', 'istandwithrussia']",[],2792286873,2792286873,5979Cherie,Cherie Dillon (Mrs V Putin) - honeymoon pending,5,22,https://twitter.com/5979Cherie/status/1515159211193544708,['https://youtu.be/luzY53Btmc0'],[],0,,False,1,0,0,,#IStandWithPutin,,,,,,,[],,,,
306,1515150763575721987,1515150763575721987,1650075066000.0,2022-04-15 22:11:06,-0400,,#Ukraine Orphanages Feeder for #ChildTrafficking | HuffPost Impact - #HumanTrafficking #ChildAbuse #Ukrainan #UkrainianRefugees #UkraineWar #UkraineNazis #IStandWithPutin #Z  https://t.co/WJJ9u4nPi6,en,"['ukraine', 'childtrafficking', 'humantrafficking', 'childabuse', 'ukrainan', 'ukrainianrefugees', 'ukrainewar', 'ukrainenazis', 'istandwithputin', 'z']",[],4707467188,4707467188,rightroadnow,Right Road 🇺🇸anti-WEF 🇷🇺🇨🇦,5,22,https://twitter.com/rightroadnow/status/1515150763575721987,['https://www.huffpost.com/entry/ukraine-orphanages-feeder_b_7344882'],[],0,,False,1,0,1,,#IStandWithPutin,,,,,,,[],,,,
307,1515140951978778625,1514928532526403585,1650072727000.0,2022-04-15 21:32:07,-0400,,"@mae_rusia @EmbRusiaMexico @EmbRusiaEnArgEs @EmbajadaRusaES @EmbRusPan @EmbSergio @elOrdenMundial @Political_Room @DAVlD48 @RusEmbPeru @EmbRusUruguay Y así, los nazis de AZOV seguirán cayendo, sin importar que Occidente los llene de armas. Esos asesinos deben de pagar. RUSIA fue, es y seguirá siendo una gran nación 🇷🇺♥️🇷🇺♥️🇷🇺♥️🇷🇺♥️🇷🇺♥️ #ZaРоссию  #IStandWithPutin  #ZelenskyWarCriminal  https://t.co/1NWD67gblU",es,"['zaроссию', 'istandwithputin', 'zelenskywarcriminal']",[],2802264119,2802264119,SubDivinaLuce,Alter_Ego Z🇷🇺💪🏽,5,21,https://twitter.com/SubDivinaLuce/status/1515140951978778625,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1515140905845633032/pu/img/B7zFbrXwaJmadDRU.jpg,False,0,0,0,,#IStandWithPutin,,,,,,,"[{'screen_name': 'mae_rusia', 'name': 'Cancillería Rusia 🇷🇺', 'id': '907246319781195776'}, {'screen_name': 'EmbRusiaMexico', 'name': 'Embajada de Rusia en México', 'id': '1219583316'}, {'screen_name': 'EmbRusiaEnArgEs', 'name': 'Embajada de Rusia,AR', 'id': '340383579'}, {'screen_name': 'EmbajadaRusaES', 'name': 'Rusia en España', 'id': '343933160'}, {'screen_name': 'EmbRusPan', 'name': 'Rusia en Panamá 🇷🇺', 'id': '714243236055764992'}, {'screen_name': 'EmbSergio', 'name': 'EMB₽V_Sergio', 'id': '1231876043436417026'}, {'screen_name': 'elOrdenMundial', 'name': 'El Orden Mundial - EOM', 'id': '481397009'}, {'screen_name': 'Political_Room', 'name': 'The Political Room', 'id': '1045073864051609600'}, {'screen_name': 'DAVlD48', 'name': 'David ⓩ', 'id': '1094621649922592769'}, {'screen_name': 'RusEmbPeru', 'name': 'Rusia en Perú 🇷🇺🇵🇪', 'id': '1084150796'}, {'screen_name': 'EmbRusUruguay', 'name': 'Rusia en Uruguay', 'id': '2166975690'}]",,,,
308,1515128792972677125,1515128792972677125,1650069828000.0,2022-04-15 20:43:48,-0400,,虐待されている子どもを助けに入ることが悪なのか❓ レイプされている女性を助けに入ることが悪なのか❓ 愛する者を救うためなら私も闘います😌 幼少時から差別思想を植え付けられ、凄惨な拷問方法を教えられた🇺🇦のネオナチ戦闘員を解放することは、彼らを救うことにもなる  #IStandWithPutin,ja,['istandwithputin'],[],476565462,476565462,jft_monde,laMonde🔖（反新自由主義）,5,20,https://twitter.com/jft_monde/status/1515128792972677125,[],[],0,,False,0,0,0,https://twitter.com/jft_monde/status/1514175903114604547,#IStandWithPutin,,,,,,,[],,,,
309,1515128537421803521,1515128537421803521,1650069767000.0,2022-04-15 20:42:47,-0400,,That is what you get for the sticking your nose in business that is not yours 🤩🤩 Who’s laughing now 😂😂 Show this #traitor #criminal #AidenAslin #NoMercy #British swine #IStandWithPutin #IStandwithRussia #GloryToRussia  https://t.co/RkqDc0egPZ,en,"['traitor', 'criminal', 'aidenaslin', 'nomercy', 'british', 'istandwithputin', 'istandwithrussia', 'glorytorussia']",[],972960558868709376,972960558868709376,calgary_escorts,Britney,5,20,https://twitter.com/calgary_escorts/status/1515128537421803521,[],['https://pbs.twimg.com/media/FQbRX3xVUAI0UTk.jpg'],1,https://pbs.twimg.com/media/FQbRX3xVUAI0UTk.jpg,False,6,1,0,,#IStandWithPutin,,,,,,,[],,,,
310,1515128079114543105,1515128079114543105,1650069658000.0,2022-04-15 20:40:58,-0400,,#Ukraine️ #UkraineRussiaWar #UkraineRussianWar #Azov #AzovBatallion #NaziUkraine #NATO #War #RussianUkrainianWar #Bucha #BuchaMassacre #Donbas #Zelensky #istandwithrussia #IStandWithPutin #Nazi #Chechens #StrongerTogether #1stAmendment #UkraineWar #Ukrainian  https://t.co/HJnhKHRXTk,und,"['ukraine️', 'ukrainerussiawar', 'ukrainerussianwar', 'azov', 'azovbatallion', 'naziukraine', 'nato', 'war', 'russianukrainianwar', 'bucha', 'buchamassacre', 'donbas', 'zelensky', 'istandwithrussia', 'istandwithputin', 'nazi', 'chechens', 'strongertogether', '1stamendment', 'ukrainewar', 'ukrainian']",[],1317629763259944960,1317629763259944960,EtherRobs85867,Ether,5,20,https://twitter.com/EtherRobs85867/status/1515128079114543105,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1515127958943453186/pu/img/oeqnYbhTOsIdN8Qp.jpg,False,6,11,3,,#IStandWithPutin,,,,,,,[],,,,
311,1515124081066012677,1515124081066012677,1650068705000.0,2022-04-15 20:25:05,-0400,,"This is how neo-Nazi controlled #EU especially Western Europeans feel about #Russians. They want to wipe out Russian culture, language, the whole country of Russia from the face of the earth. This is what #Putin is fighting against. #IStandWithRussia #IStandWithPutin",en,"['eu', 'russians', 'putin', 'istandwithrussia', 'istandwithputin']",[],791836313167106048,791836313167106048,Katrina80115522,Katrina Collins,5,20,https://twitter.com/Katrina80115522/status/1515124081066012677,[],[],0,,False,12,4,1,https://twitter.com/Cernovich/status/1515120797840420864,#IStandWithPutin,,,,,,,[],,,,
312,1515118331656822789,1515118331656822789,1650067334000.0,2022-04-15 20:02:14,-0400,,It's a #TBT #Ukraine️ edition. #nazisinukraine #nazis #UkraineRussiaWar #RussiaUkraineWar #IStandWithPutin #Russia  #IStandWithUkraine PSYCH,en,"['tbt', 'ukraine️', 'nazisinukraine', 'nazis', 'ukrainerussiawar', 'russiaukrainewar', 'istandwithputin', 'russia', 'istandwithukraine']",[],1447256307652866061,1447256307652866061,COVEVaccineFree,🇷🇺 CovidVaccineFree 🇷🇺,5,20,https://twitter.com/COVEVaccineFree/status/1515118331656822789,[],[],0,,False,0,0,0,https://twitter.com/realGonzaloLira/status/1514922543207096321,#IStandWithPutin,,,,,,,[],,,,
313,1515117285052198913,1515117285052198913,1650067084000.0,2022-04-15 19:58:04,-0400,,How about now? Is it time for 🇺🇸 regime change?  #IStandWithPutin,en,['istandwithputin'],[],1500124500024872961,1500124500024872961,Dave_B_518,☭ David (🇩🇪/🇺🇲 who ❤'s 🇷🇺) ☭,5,19,https://twitter.com/Dave_B_518/status/1515117285052198913,[],[],0,,False,0,0,0,https://twitter.com/RT_com/status/1515057371248304130,#IStandWithPutin,,,,,,,[],,,,
314,1515113615136903169,1515113615136903169,1650066209000.0,2022-04-15 19:43:29,-0400,,"🇷🇺 has been doing this right from the beginning.  With regards how they treat the civilians &amp; the POW's.  Granted, sometimes there are unexpected situations but for the most part, always classy, always respectful.  #IStandWithPutin",en,['istandwithputin'],[],1500124500024872961,1500124500024872961,Dave_B_518,☭ David (🇩🇪/🇺🇲 who ❤'s 🇷🇺) ☭,5,19,https://twitter.com/Dave_B_518/status/1515113615136903169,[],[],0,,False,1,0,1,https://twitter.com/MapsUkraine/status/1515110661994565648,#IStandWithPutin,,,,,,,[],,,,
315,1515109115206504454,1515109115206504454,1650065137000.0,2022-04-15 19:25:37,-0400,,Whatever #zylensky claims is exactly what his Nazis are doing to civilians #ukraine #ukrainerussianwar #istandwithputin   https://t.co/pJIVnN1XYx,en,"['zylensky', 'ukraine', 'ukrainerussianwar', 'istandwithputin']",[],1045050364158853120,1045050364158853120,life_canbeshort,yeniiii🇻🇳Z,5,19,https://twitter.com/life_canbeshort/status/1515109115206504454,['https://t.me/UkraineHumanRightsAbuses/1928'],[],0,,False,1,0,1,,#IStandWithPutin,,,,,,,[],,,,
316,1515105651428626436,1515105651428626436,1650064311000.0,2022-04-15 19:11:51,-0400,,I believe war is coming but I also believe that the masses have had enough. Major changes are on the rise for the establishment and the people will once again regain control.  #IStandWithPutin,en,['istandwithputin'],[],1500124500024872961,1500124500024872961,Dave_B_518,☭ David (🇩🇪/🇺🇲 who ❤'s 🇷🇺) ☭,5,19,https://twitter.com/Dave_B_518/status/1515105651428626436,[],[],0,,False,5,0,1,https://twitter.com/DimiMita/status/1515058453521350659,#IStandWithPutin,,,,,,,[],,,,
317,1515091329843445761,1515091329843445761,1650060896000.0,2022-04-15 18:14:56,-0400,,"Not surprised. There is a treasure trove of foreign mercs inside there. Russia already has quite a few. And the ones they have are subject to trial in Moscow. No exchanges, you do not pass go, you do not collect $200  #IStandWithPutin",en,['istandwithputin'],[],1500124500024872961,1500124500024872961,Dave_B_518,☭ David (🇩🇪/🇺🇲 who ❤'s 🇷🇺) ☭,5,18,https://twitter.com/Dave_B_518/status/1515091329843445761,[],[],0,,False,1,0,1,https://twitter.com/AngieSkys/status/1515055002347352070,#IStandWithPutin,,,,,,,[],,,,
318,1515090578568105984,1515090578568105984,1650060717000.0,2022-04-15 18:11:57,-0400,,A very good thread with many great questions that deserve answers  #IStandWithPutin,en,['istandwithputin'],[],1500124500024872961,1500124500024872961,Dave_B_518,☭ David (🇩🇪/🇺🇲 who ❤'s 🇷🇺) ☭,5,18,https://twitter.com/Dave_B_518/status/1515090578568105984,[],[],0,,False,1,0,1,https://twitter.com/AlvadisTveburg/status/1515086428903985152,#IStandWithPutin,,,,,,,[],,,,
319,1515084108279472131,1515084108279472131,1650059174000.0,2022-04-15 17:46:14,-0400,,J'ai rit 😂 #istandwithrussia #IStandWithPutin  https://t.co/YEPDDMrYQA,fr,"['istandwithrussia', 'istandwithputin']",[],985175835727581185,985175835727581185,lumosarianas,Брэндон 🇷🇺,5,17,https://twitter.com/lumosarianas/status/1515084108279472131,[],['https://pbs.twimg.com/media/FQao95_XoAErKQl.jpg'],1,https://pbs.twimg.com/media/FQao95_XoAErKQl.jpg,False,0,0,0,,#IStandWithPutin,,,,,,,[],,,,
320,1515078423970037768,1515078423970037768,1650057819000.0,2022-04-15 17:23:39,-0400,,#IStandWithPutin,und,['istandwithputin'],[],1242020136,1242020136,margaretcrandle,canadianx5,5,17,https://twitter.com/margaretcrandle/status/1515078423970037768,[],[],0,,False,1,1,0,https://twitter.com/areohesseyeee/status/1515066983158530056,#IStandWithPutin,,,,,,,[],,,,
321,1515072100687618054,1515072100687618054,1650056312000.0,2022-04-15 16:58:32,-0400,,Ο Beno αναφέρει για επιτυχημένα χτυπήματα πυροβολικού σε εχθρικές θέσεις που κρύβονται στην περιοχή του οικισμού Severodonetsk.Ρωσικά μαχητικά και πολλαπλοί εκτοξευτές ρουκετών καταστέλλουν ενεργά τα οχυρά οχυρά των Ουκρανών εθνικιστών #IStandWithPutin #istandwithrussia #Ukraine  https://t.co/c1ZN7fFSw4,el,"['istandwithputin', 'istandwithrussia', 'ukraine']",[],1225557177932435456,1225557177932435456,Rosgvardia_,Κειμενογράφος Του Κόκκινου Στρατού 🅉 🇷🇺🇷🇸🇨🇳,5,16,https://twitter.com/Rosgvardia_/status/1515072100687618054,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1515072021004271617/pu/img/muGZra-Z9-Vyu64Y.jpg,False,2,2,1,,#IStandWithPutin,,,,,,,[],,,,
322,1515066677955895304,1501246366164606978,1650055019000.0,2022-04-15 16:36:59,-0400,,@POTUS #IStandWithPutin's..,und,['istandwithputin'],[],1437068802580156419,1437068802580156419,sirwhite_001,@Sirwhite_001,5,16,https://twitter.com/sirwhite_001/status/1515066677955895304,[],[],0,,False,1,0,0,,#IStandWithPutin,,,,,,,"[{'screen_name': 'POTUS', 'name': 'President Biden', 'id': '1349149096909668363'}]",,,,
323,1515064313345716228,1515064313345716228,1650054455000.0,2022-04-15 16:27:35,-0400,,"Zelenksy an actor Recruited by CIA They choreograph to create context for war Defense contractors get rich Innocent Russians killed US frames Russia  CIA + DNC have war they wanted CNN + MSNBC manufacture ""war crimes"" Really committed by Nazi's  #AbsolishNATO  #IStandWithPutin",en,"['absolishnato', 'istandwithputin']",[],1246820602935197696,1246820602935197696,Voice4Florida,#AbolishNATO #NoVaxMandates UnMASKED Socialist,5,16,https://twitter.com/Voice4Florida/status/1515064313345716228,[],[],0,,False,2,0,1,,#IStandWithPutin,,,,,,,[],,,,
324,1515061799002943488,1515061799002943488,1650053856000.0,2022-04-15 16:17:36,-0400,,#FreedomConvoyCanada2022  #rollingthunderottawa  #WeStandWithRussia  #IStandWithPutin #Germany #Ukraine #Iran  #World #Canada #USA  https://t.co/q33choepna,und,"['freedomconvoycanada2022', 'rollingthunderottawa', 'westandwithrussia', 'istandwithputin', 'germany', 'ukraine', 'iran', 'world', 'canada', 'usa']",[],1227928236,1227928236,ma3una,ma3una 7ikmat 🇨🇦🇷🇺,5,16,https://twitter.com/ma3una/status/1515061799002943488,[],['https://pbs.twimg.com/media/FQaUrTUUcAAEwOS.jpg'],1,https://pbs.twimg.com/media/FQaUrTUUcAAEwOS.jpg,False,1,0,0,,#IStandWithPutin,,,,,,,[],,,,
325,1515058846506659840,1515034801828466696,1650053152000.0,2022-04-15 16:05:52,-0400,,@SkyNews Excellent!! Teach them pain #istandwithputin #istandwithrussia,en,"['istandwithputin', 'istandwithrussia']",[],1297985605289177088,1297985605289177088,eel_meeka,thug advocate,5,16,https://twitter.com/eel_meeka/status/1515058846506659840,[],[],0,,False,1,0,0,,#IStandWithPutin,,,,,,,"[{'screen_name': 'SkyNews', 'name': 'Sky News', 'id': '7587032'}]",,,,
